EthernetType,SrcMacAddr,DstMacAddr,IP version,IP header,Length	TypeOfService,	IP Total Length	,Identification	,TimeToLive,protocol	,IPchecksum	,Src IP Addr,	Dst IP Addr
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46418,64,6,0x474D,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28586,128,6,0x52B9,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46419,64,6,0x474C,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46420,64,6,0x474B,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28587,128,6,0x52B8,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28588,128,6,0x52B7,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28589,128,6,0x52B6,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28590,128,6,0x52B5,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28591,128,6,0x52B4,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28592,128,6,0x52B3,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28593,128,6,0x52B2,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28594,128,6,0x52B1,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28595,128,6,0x52B0,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46421,64,6,0x474A,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46425,64,6,0x4746,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28612,128,6,0x529F,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28613,128,6,0x529E,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28614,128,6,0x529D,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28615,128,6,0x529C,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28616,128,6,0x529B,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28617,128,6,0x529A,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28618,128,6,0x5299,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,76Bytes,28619,128,6,0x5274,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,524Bytes,46427,64,6,0x4B14,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46428,64,6,0x4743,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46429,64,6,0x4742,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1252Bytes,46430,64,6,0x4839,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46431,64,6,0x4740,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46432,64,6,0x473F,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46433,64,6,0x473E,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46434,64,6,0x473D,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46436,64,6,0x473B,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,356Bytes,46448,64,6,0x4BA7,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,284Bytes,46451,64,6,0x4BEC,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,308Bytes,46455,64,6,0x4BD0,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,380Bytes,46459,64,6,0x4B84,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,572Bytes,46462,64,6,0x4AC1,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,340Bytes,46465,64,6,0x4BA6,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,108Bytes,46466,64,6,0x4C8D,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,812Bytes,46469,64,6,0x49CA,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46470,64,6,0x4C79,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,156Bytes,46471,64,6,0x4C58,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,396Bytes,46473,64,6,0x4B66,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,252Bytes,46476,64,6,0x4BF3,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,164Bytes,46477,64,6,0x4C4A,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,108Bytes,46478,64,6,0x4C81,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,380Bytes,46481,64,6,0x4B6E,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28621,128,6,0x5296,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,924Bytes,46482,64,6,0x494D,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,252Bytes,46488,64,6,0x4BE7,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28624,128,6,0x5293,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46493,64,6,0x4702,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46494,64,6,0x4701,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46495,64,6,0x4700,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,656Bytes,46496,64,6,0x4A4B,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28628,128,6,0x528F,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28629,128,6,0x528E,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28630,128,6,0x528D,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,604Bytes,46501,64,6,0x4A7A,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,476Bytes,46504,64,6,0x4AF7,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,384Bytes,46505,64,6,0x4B52,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,396Bytes,46508,64,6,0x4B43,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46509,64,6,0x4C52,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,156Bytes,46510,64,6,0x4C31,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,244Bytes,46514,64,6,0x4BD5,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,164Bytes,46515,64,6,0x4C24,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28635,128,6,0x5288,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28636,128,6,0x5287,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46516,64,6,0x46EB,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46517,64,6,0x46EA,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46518,64,6,0x46E9,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46519,64,6,0x46E8,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28637,128,6,0x5286,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46520,64,6,0x46E7,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46521,64,6,0x46E6,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46522,64,6,0x46E5,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28638,128,6,0x5285,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28639,128,6,0x5284,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28640,128,6,0x5283,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28641,128,6,0x5282,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28642,128,6,0x5281,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28643,128,6,0x5280,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28644,128,6,0x527F,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28645,128,6,0x527E,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28646,128,6,0x527D,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28647,128,6,0x527C,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28648,128,6,0x527B,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28649,128,6,0x527A,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28650,128,6,0x5279,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28651,128,6,0x5278,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28652,128,6,0x5277,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46523,64,6,0x46E4,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46524,64,6,0x46E3,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46525,64,6,0x46E2,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46526,64,6,0x46E1,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46531,64,6,0x46DC,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28654,128,6,0x5275,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28662,128,6,0x526D,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28663,128,6,0x526C,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,316Bytes,46543,64,6,0x4B70,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,556Bytes,46545,64,6,0x4A7E,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,232Bytes,46546,64,6,0x4BC1,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,156Bytes,46548,64,6,0x4C0B,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,252Bytes,46555,64,6,0x4BA4,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46556,64,6,0x4C23,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,156Bytes,46557,64,6,0x4C02,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,420Bytes,46560,64,6,0x4AF7,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,164Bytes,46561,64,6,0x4BF6,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,660Bytes,46562,64,6,0x4A05,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,228Bytes,46565,64,6,0x4BB2,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46566,64,6,0x4C19,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,396Bytes,46571,64,6,0x4B04,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28664,128,6,0x526B,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46574,64,6,0x46B1,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46575,64,6,0x46B0,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28665,128,6,0x526A,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46576,64,6,0x46AF,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46577,64,6,0x46AE,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28666,128,6,0x5269,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46578,64,6,0x46AD,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46579,64,6,0x46AC,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46582,64,6,0x46A9,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,236Bytes,46592,64,6,0x4B8F,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46593,64,6,0x4BFE,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,156Bytes,46594,64,6,0x4BDD,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,260Bytes,46598,64,6,0x4B71,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,124Bytes,46599,64,6,0x4BF8,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28677,128,6,0x525E,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28678,128,6,0x525D,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,340Bytes,46602,64,6,0x4B1D,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,164Bytes,46603,64,6,0x4BCC,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,788Bytes,46606,64,6,0x4959,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,240Bytes,46607,64,6,0x4B7C,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,252Bytes,46611,64,6,0x4B6C,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28683,128,6,0x5258,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46612,64,6,0x468B,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,688Bytes,46613,64,6,0x49B6,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28684,128,6,0x5257,192.168.219.100,192.168.219.182
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46614,64,6,0x4689,192.168.219.182,192.168.219.100
0x0800,[dc:a6:32:c3:2e:c1],[b0:7d:64:f8:a4:3a],IPv4,5DWORDS(20Bytes),16,1500Bytes,46615,64,6,0x4688,192.168.219.182,192.168.219.100
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28685,128,6,0x5256,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28686,128,6,0x5255,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28687,128,6,0x5254,192.168.219.100,192.168.219.182
0x0800,[b0:7d:64:f8:a4:3a],[dc:a6:32:c3:2e:c1],IPv4,5DWORDS(20Bytes),0,40Bytes,28688,128,6,0x5253,192.168.219.100,192.168.219.182
